index,time,High_level,linear_acc.x,linear_acc.y,linear_acc.z,gyro.z,gyro.x,gyro.y
4721,37.910973787307746,Moving,2522.0,-263.0,1131.0,-8.0,-19.0,-25.0
4723,37.93128657341003,Moving,2096.0,-320.0,933.0,-10.0,-24.0,-30.0
4724,37.95220851898194,Moving,1857.0,-274.0,783.0,-12.0,-31.0,-31.0
4725,37.97318720817565,Moving,1526.0,-186.0,477.0,-16.0,-37.0,-32.0
4726,37.99266791343689,Moving,964.0,-253.0,-188.0,-20.0,-37.0,-39.0
4728,38.013375997543335,Moving,860.0,-326.0,-197.0,-19.0,-34.0,-40.0
4729,38.03402304649353,Moving,853.0,363.0,-184.0,-9.0,-25.0,-18.0
4730,38.05594778060913,Moving,920.0,612.0,-271.0,-3.0,-8.0,-3.0
4731,38.075205564498894,Moving,903.0,677.0,-104.0,1.0,8.0,6.0
4733,38.09555435180664,Moving,578.0,-122.0,1144.0,-2.0,19.0,0.0
4734,38.11612439155578,Moving,329.0,-570.0,1827.0,-5.0,17.0,-5.0
4735,38.13829207420349,Moving,160.0,-772.0,2227.0,-8.0,13.0,-6.0
4737,38.15683221817017,Moving,132.0,-754.0,2246.0,-9.0,11.0,-3.0
4738,38.17705607414245,Moving,310.0,-346.0,1597.0,-8.0,10.0,8.0
4739,38.1977105140686,Moving,398.0,-63.0,1178.0,-6.0,16.0,12.0
4741,38.21820831298828,Moving,870.0,642.0,806.0,-3.0,35.0,9.0
4742,38.23937892913818,Moving,1307.0,743.0,925.0,-3.0,39.0,5.0
4743,38.25884199142456,Moving,1731.0,590.0,1016.0,-3.0,34.0,4.0
4745,38.279519081115716,Moving,2016.0,-6.0,477.0,1.0,36.0,7.0
4746,38.3014280796051,Moving,1920.0,-470.0,211.0,2.0,44.0,5.0
4747,38.32055020332336,Moving,1986.0,-1220.0,592.0,-3.0,41.0,-5.0
4749,38.34083127975464,Moving,2123.0,-1158.0,946.0,-5.0,28.0,-8.0
4750,38.36173677444458,Moving,2202.0,-740.0,1028.0,-6.0,19.0,-11.0
4751,38.38228034973145,Moving,2127.0,259.0,964.0,-2.0,20.0,-13.0
4752,38.40602803230285,Moving,2192.0,487.0,1052.0,-1.0,21.0,-13.0
4754,38.42259764671326,Moving,2242.0,527.0,1113.0,0.0,22.0,-11.0
4755,38.443970441818244,Moving,1963.0,0.0,1369.0,0.0,23.0,-9.0
4756,38.4651346206665,Moving,1814.0,-188.0,1722.0,-1.0,21.0,-9.0
4758,38.484943866729736,Moving,1773.0,-285.0,2083.0,-2.0,16.0,-10.0
4759,38.504960060119636,Moving,1801.0,-254.0,2546.0,-3.0,6.0,-13.0
4760,38.52552556991577,Moving,1821.0,-174.0,2502.0,-3.0,6.0,-12.0
4762,38.54650783538818,Moving,1837.0,-38.0,2355.0,-4.0,6.0,-8.0
4763,38.566750764846795,Moving,1879.0,-139.0,2167.0,-4.0,8.0,-9.0
4764,38.58685994148255,Moving,1879.0,-181.0,2181.0,-3.0,7.0,-9.0
4766,38.60727214813232,Moving,1755.0,-135.0,2418.0,-3.0,2.0,-9.0
4767,38.62744379043579,Moving,1608.0,-166.0,2429.0,-4.0,1.0,-9.0
4768,38.644837141036994,Moving,1430.0,-240.0,2383.0,-5.0,-1.0,-9.0
4769,38.6648187637329,Moving,1099.0,-302.0,2012.0,-8.0,-3.0,-8.0
4771,38.68491387367249,Moving,1006.0,-291.0,1770.0,-9.0,-2.0,-8.0
4772,38.705458164215095,Moving,996.0,-268.0,1579.0,-9.0,-1.0,-10.0
4773,38.725768327713006,Moving,1059.0,-370.0,1514.0,-8.0,1.0,-10.0
4775,38.74745225906372,Moving,1053.0,-522.0,1523.0,-8.0,-1.0,-10.0
4776,38.7672963142395,Moving,989.0,-659.0,1469.0,-9.0,-3.0,-10.0
4777,38.78776788711548,Moving,776.0,-648.0,1245.0,-13.0,-7.0,-14.0
4779,38.80771040916443,Moving,786.0,-470.0,1147.0,-13.0,-8.0,-14.0
4780,38.82890486717224,Moving,999.0,-297.0,1113.0,-9.0,-3.0,-14.0
4781,38.84990549087525,Moving,1050.0,-401.0,1194.0,-8.0,-4.0,-13.0
4782,38.87011981010436,Moving,1025.0,-512.0,1264.0,-9.0,-7.0,-13.0
4784,38.889765501022346,Moving,937.0,-500.0,1290.0,-11.0,-10.0,-16.0
4785,38.91088175773621,Moving,927.0,-406.0,1233.0,-10.0,-9.0,-15.0
4787,38.930799961090095,Moving,932.0,-307.0,1144.0,-9.0,-7.0,-13.0
4788,38.95200371742249,Moving,992.0,-178.0,1027.0,-7.0,-2.0,-8.0
4789,38.97198152542114,Moving,985.0,-187.0,1009.0,-7.0,-2.0,-6.0
4790,38.99231052398681,Moving,954.0,-218.0,964.0,-6.0,-2.0,-4.0
4792,37.50656127929688,Moving,313.0,-65.0,1190.0,11.0,22.0,14.0
4794,37.525892972946174,Moving,538.0,31.0,944.0,13.0,26.0,24.0
4795,37.54640007019043,Moving,442.0,-44.0,914.0,12.0,24.0,29.0
4796,37.562880039215095,Moving,222.0,-168.0,909.0,11.0,23.0,32.0
4798,37.583186149597175,Moving,-65.0,-258.0,903.0,8.0,22.0,33.0
4799,37.60434365272522,Moving,-231.0,-118.0,1096.0,2.0,21.0,25.0
4800,37.62432813644409,Moving,-47.0,57.0,1356.0,-1.0,21.0,19.0
4802,37.64512085914612,Moving,910.0,269.0,2260.0,-4.0,18.0,16.0
4803,37.665366649627686,Moving,1519.0,251.0,2505.0,-6.0,16.0,18.0
4804,37.68570446968079,Moving,2174.0,151.0,2550.0,-7.0,14.0,19.0
4806,37.70634531974793,Moving,3269.0,138.0,2198.0,-10.0,3.0,12.0
4807,37.726653099060066,Moving,3578.0,421.0,1757.0,-8.0,1.0,7.0
4808,37.74702906608581,Moving,3820.0,739.0,1406.0,-5.0,5.0,2.0
4809,37.76802849769592,Moving,4219.0,929.0,1521.0,-2.0,5.0,-3.0
4811,37.78780388832092,Moving,4198.0,807.0,1730.0,-2.0,-1.0,-6.0
4812,37.80998826026917,Moving,3657.0,561.0,1776.0,-2.0,-5.0,-6.0
4813,37.82958221435547,Moving,3377.0,370.0,1751.0,-2.0,-1.0,-7.0
4815,37.84954190254211,Moving,3231.0,109.0,1747.0,-3.0,-2.0,-9.0
4816,37.870399475097656,Moving,2983.0,-190.0,1577.0,-8.0,-14.0,-15.0
4817,37.89063024520874,Moving,2776.0,-204.0,1345.0,-9.0,-17.0,-20.0
4818,37.910973787307746,Moving,2522.0,-263.0,1131.0,-8.0,-19.0,-25.0
4820,37.93128657341003,Moving,2096.0,-320.0,933.0,-10.0,-24.0,-30.0
4821,37.95220851898194,Moving,1857.0,-274.0,783.0,-12.0,-31.0,-31.0
4822,37.97318720817565,Moving,1526.0,-186.0,477.0,-16.0,-37.0,-32.0
4823,37.99266791343689,Moving,964.0,-253.0,-188.0,-20.0,-37.0,-39.0
4825,38.013375997543335,Moving,860.0,-326.0,-197.0,-19.0,-34.0,-40.0
4826,38.03402304649353,Moving,853.0,363.0,-184.0,-9.0,-25.0,-18.0
4827,38.05594778060913,Moving,920.0,612.0,-271.0,-3.0,-8.0,-3.0
4828,38.075205564498894,Moving,903.0,677.0,-104.0,1.0,8.0,6.0
4830,38.09555435180664,Moving,578.0,-122.0,1144.0,-2.0,19.0,0.0
4831,38.11612439155578,Moving,329.0,-570.0,1827.0,-5.0,17.0,-5.0
4832,38.13829207420349,Moving,160.0,-772.0,2227.0,-8.0,13.0,-6.0
4834,38.15683221817017,Moving,132.0,-754.0,2246.0,-9.0,11.0,-3.0
4835,38.17705607414245,Moving,310.0,-346.0,1597.0,-8.0,10.0,8.0
4836,38.1977105140686,Moving,398.0,-63.0,1178.0,-6.0,16.0,12.0
4838,38.21820831298828,Moving,870.0,642.0,806.0,-3.0,35.0,9.0
4839,38.23937892913818,Moving,1307.0,743.0,925.0,-3.0,39.0,5.0
4840,38.25884199142456,Moving,1731.0,590.0,1016.0,-3.0,34.0,4.0
4842,38.279519081115716,Moving,2016.0,-6.0,477.0,1.0,36.0,7.0
4843,38.3014280796051,Moving,1920.0,-470.0,211.0,2.0,44.0,5.0
4844,38.32055020332336,Moving,1986.0,-1220.0,592.0,-3.0,41.0,-5.0
4846,38.34083127975464,Moving,2123.0,-1158.0,946.0,-5.0,28.0,-8.0
4847,38.36173677444458,Moving,2202.0,-740.0,1028.0,-6.0,19.0,-11.0
4848,38.38228034973145,Moving,2127.0,259.0,964.0,-2.0,20.0,-13.0
4849,38.40602803230285,Moving,2192.0,487.0,1052.0,-1.0,21.0,-13.0
4851,38.42259764671326,Moving,2242.0,527.0,1113.0,0.0,22.0,-11.0
4852,38.443970441818244,Moving,1963.0,0.0,1369.0,0.0,23.0,-9.0
4853,38.4651346206665,Moving,1814.0,-188.0,1722.0,-1.0,21.0,-9.0
4855,38.484943866729736,Moving,1773.0,-285.0,2083.0,-2.0,16.0,-10.0
4856,38.504960060119636,Moving,1801.0,-254.0,2546.0,-3.0,6.0,-13.0
4857,38.52552556991577,Moving,1821.0,-174.0,2502.0,-3.0,6.0,-12.0
4859,38.54650783538818,Moving,1837.0,-38.0,2355.0,-4.0,6.0,-8.0
4860,38.566750764846795,Moving,1879.0,-139.0,2167.0,-4.0,8.0,-9.0
4861,38.58685994148255,Moving,1879.0,-181.0,2181.0,-3.0,7.0,-9.0
4863,38.60727214813232,Moving,1755.0,-135.0,2418.0,-3.0,2.0,-9.0
4864,38.62744379043579,Moving,1608.0,-166.0,2429.0,-4.0,1.0,-9.0
4865,38.644837141036994,Moving,1430.0,-240.0,2383.0,-5.0,-1.0,-9.0
4866,38.6648187637329,Moving,1099.0,-302.0,2012.0,-8.0,-3.0,-8.0
4868,38.68491387367249,Moving,1006.0,-291.0,1770.0,-9.0,-2.0,-8.0
4869,38.705458164215095,Moving,996.0,-268.0,1579.0,-9.0,-1.0,-10.0
4870,38.725768327713006,Moving,1059.0,-370.0,1514.0,-8.0,1.0,-10.0
4872,38.74745225906372,Moving,1053.0,-522.0,1523.0,-8.0,-1.0,-10.0
4873,38.7672963142395,Moving,989.0,-659.0,1469.0,-9.0,-3.0,-10.0
4874,38.78776788711548,Moving,776.0,-648.0,1245.0,-13.0,-7.0,-14.0
4876,38.80771040916443,Moving,786.0,-470.0,1147.0,-13.0,-8.0,-14.0
